Id,SalePrice
1582,122651.61270739604
1583,313967.2026434317
1584,240087.2073390619
1585,154985.51578567713
1586,40903.24561923975
1587,98069.42161011789
1588,157872.61510606413
1589,102493.54971699393
1590,138420.3167965666
1591,81307.53109385236
1592,145539.82279255847
1593,118847.76854449883
1594,136540.8048595225
1595,116671.64782726276
1596,229524.47983129346
1597,175998.72470742487
1598,196194.10923293256
1599,192142.20384088275
1600,180904.28465436958
1601,44347.246208805824
1602,128385.3110467121
1603,56878.401624387596
1604,273126.36710747913
1605,255715.58541844622
1606,171889.4430932512
1607,177835.03161679115
1608,219099.2081771989
1609,197904.2164775941
1610,150219.93252484244
1611,132957.73176429258
1612,190751.58753006975
1613,167667.5340129526
1614,129444.45870503574
1615,85348.36192134605
1616,61081.61486197892
1617,73115.86150218383
1618,120871.92122897855
1619,148959.85322240344
1620,171507.19301479938
1621,148120.2955856386
1622,144489.17845429596
1623,282980.47279421217
1624,237670.76610464999
1625,128318.38154960726
1626,179016.98974076565
1627,199241.04344738624
1628,288497.2804764486
1629,180549.4314003687
1630,352970.0029653574
1631,202137.02514800872
1632,236349.53996262397
1633,183404.77637745114
1634,192326.91345453798
1635,184382.39260733873
1636,154009.870985538
1637,196920.65608141455
1638,183752.571250594
1639,186161.0945747646
1640,273574.5499687053
1641,191228.01233773585
1642,255080.45084766834
1643,222136.36090799072
1644,236487.57762718108
1645,227893.24725123332
1646,164466.86758941947
1647,162274.2614085984
1648,134185.41906321212
1649,137532.05810777913
1650,98265.27444482618
1651,111322.12087716418
1652,93918.2815506151
1653,98387.92244187696
1654,150984.50743065425
1655,138202.3063185434
1656,137810.49766913336
1657,152819.3479460727
1658,151543.4518180408
1659,110208.72381157591
1660,157307.50253804843
1661,420328.33930531633
1662,356676.7737076953
1663,376986.2146544859
1664,422994.6801900931
1665,314286.3209427984
1666,320008.253574949
1667,350402.5413903366
1668,353505.42589573073
1669,305737.87913220655
1670,350390.71769116935
1671,272928.4108605704
1672,397836.6512871904
1673,289890.07637809333
1674,246011.30515297456
1675,215152.35944413627
1676,215293.81651282543
1677,222155.387414071
1678,438650.2617648195
1679,361316.4153542456
1680,328558.5008151436
1681,270507.020207637
1682,295250.6161094571
1683,193805.48686515936
1684,184744.1199272417
1685,191969.3441306136
1686,177062.67086705985
1687,183858.6153732238
1688,205235.11683340487
1689,210887.24651754927
1690,213276.70366885117
1691,198563.29300790676
1692,270939.75716018
1693,181777.89705709182
1694,181245.62946983264
1695,164464.80130307283
1696,264928.41998503194
1697,164358.9738119822
1698,334635.51689366414
1699,314047.4856120518
1700,252085.03677199036
1701,271747.8101576383
1702,253444.64744434366
1703,241057.1080865946
1704,291848.7214997753
1705,258415.57080731145
1706,330868.3907046411
1707,221923.86491999263
1708,212597.00636013597
1709,269322.00383484573
1710,230125.39199517667
1711,272304.8203103633
1712,255654.75781237497
1713,286139.7194338867
1714,235633.3822536301
1715,213786.92889052886
1716,199983.49142378243
1717,188257.41492352425
1718,150899.58058641502
1719,229042.62111426704
1720,262032.5464657189
1721,185256.81836995808
1722,136798.3913225748
1723,166999.31679800642
1724,215315.8736506484
1725,240434.7920849668
1726,199204.2900766742
1727,166701.0255199154
1728,189739.33988968842
1729,159358.78418971947
1730,157793.3543988883
1731,124026.62759677204
1732,127333.72683252022
1733,114419.63107727678
1734,115811.74359305296
1735,136896.04249052214
1736,108385.9535801874
1737,312104.7782823611
1738,246225.18712782417
1739,280567.51302184793
1740,227222.11247283686
1741,211118.71012804448
1742,178861.33102001692
1743,189363.05831398326
1744,337470.86390130105
1745,238084.48265425488
1746,198681.02024429548
1747,231512.4458446859
1748,225572.6509456511
1749,165999.6699146449
1750,135311.10866546305
1751,262353.01664057095
1752,115157.24632438272
1753,163455.42496550805
1754,204209.49023167999
1755,180670.04781165463
1756,131794.0729552419
1757,116932.5757301671
1758,138627.7826979768
1759,170392.68441027426
1760,167649.95655088732
1761,167247.16386702633
1762,180058.84039939498
1763,185462.682615977
1764,102637.84080961789
1765,210540.77532622684
1766,203558.2533964296
1767,234716.3455539483
1768,147376.82612518803
1769,170437.90093460912
1770,167045.2584166436
1771,109674.6979594715
1772,148964.66514155897
1773,111344.35429728893
1774,145289.1213268207
1775,140673.91794602503
1776,123719.01606277586
1777,116989.75012986246
1778,157779.87483897712
1779,129987.81093132077
1780,180662.02150052204
1781,125027.56616065162
1782,66004.33512722584
1783,140314.70917035989
1784,109782.71337562287
1785,133192.59201481403
1786,120774.29632978863
1787,183150.93369415123
1788,79317.31802070257
1789,107327.23854922899
1790,50233.0435161537
1791,211094.39179360564
1792,166240.05112445704
1793,141389.70565092214
1794,186620.367691149
1795,149825.46715852548
1796,134586.528734111
1797,147270.82250841707
1798,112129.69593843701
1799,98929.61089383694
1800,122256.69446573476
1801,125181.08809610293
1802,129363.52416753653
1803,150963.3907364346
1804,145300.90409750212
1805,145007.9811177731
1806,147403.0410440038
1807,170220.11372328852
1808,137829.10420549219
1809,131597.43872332457
1810,148520.2131769464
1811,127399.67545763962
1812,117322.13120560488
1813,139248.12972234748
1814,86869.98063694127
1815,24656.468733784975
1816,120343.37400926184
1817,134975.99965994642
1818,198927.7847135954
1819,129226.26438644133
1820,55458.28671684046
1821,132034.76995274518
1822,152319.44985130592
1823,35191.7899497021
1824,145381.46490231366
1825,129821.18330883863
1826,87454.83078360162
1827,80901.76681296644
1828,148987.44285119814
1829,134594.71184166032
1830,165006.7330486318
1831,164489.1182865845
1832,82977.98084493144
1833,146692.46389014507
1834,122003.57124608429
1835,128645.86640373035
1836,143648.55200861208
1837,97233.49915556586
1838,129022.00816333503
1839,114048.2516653703
1840,146559.40329218097
1841,132177.21399452374
1842,84732.28096417058
1843,126663.15260204882
1844,128872.64336737874
1845,129159.08085196163
1846,163394.1736991813
1847,167440.77033129544
1848,27228.235514496686
1849,106039.76935531967
1850,117290.03005425748
1851,166579.52584146638
1852,124069.80978530343
1853,139204.1371683122
1854,186217.8865545364
1855,163494.54236992775
1856,234101.5438192722
1857,149169.7663170111
1858,139194.70076423022
1859,90466.53878521686
1860,165619.06816087896
1861,89266.74286648119
1862,279794.489736818
1863,280061.97343315557
1864,280081.23668111605
1865,367582.18594776816
1866,343046.83615799923
1867,235880.99102384364
1868,311305.5495670666
1869,230796.8184272931
1870,235323.28291996126
1871,260191.04777360754
1872,190997.66660915804
1873,240593.126108716
1874,135952.88387883152
1875,198677.12364206673
1876,193206.80042122002
1877,233469.62380097155
1878,209018.91317330953
1879,126617.71400715574
1880,126314.23437077622
1881,270134.7050658178
1882,259642.90057189506
1883,202743.56315331417
1884,214254.38556798385
1885,259842.8125119768
1886,293283.951904587
1887,234261.27505602804
1888,282486.0992894892
1889,178202.4677747197
1890,100651.79405805725
1891,141276.39531635842
1892,90581.54214973026
1893,140854.76580547052
1894,125477.94027033192
1895,142622.45433106343
1896,135930.1889085055
1897,113855.50438819826
1898,123298.768923152
1899,152865.5527775027
1900,142072.85413494217
1901,155862.2056060757
1902,143142.80275061144
1903,207626.38103365805
1904,132476.02250641305
1905,189657.02921692398
1906,140517.6010982988
1907,218674.31813500752
1908,109084.55395657849
1909,146863.88098537852
1910,124668.91268440126
1911,199547.7585601355
1912,302306.55000681686
1913,154317.1429804305
1914,58504.96893855301
1915,313491.8156067997
1916,-6607.288804156939
1917,266756.35071113124
1918,143412.5089715186
1919,184875.77415865823
1920,170705.52466135635
1921,383126.09344356623
1922,327111.3180778546
1923,253696.24426074303
1924,222506.4697636522
1925,218520.78919470147
1926,387408.21693640226
1927,136222.39591242722
1928,161726.2167453852
1929,134243.07472226373
1930,136602.86703351536
1931,157273.6483422455
1932,149164.58139310242
1933,186529.4885476816
1934,186092.33794175345
1935,172106.92018793337
1936,199973.37924490054
1937,178502.40009447956
1938,181116.44795183395
1939,241015.64582453715
1940,188667.92472873465
1941,173658.06178562413
1942,187744.8716709793
1943,201845.5247160846
1944,313413.9434159454
1945,355644.2121243777
1946,123965.7121024623
1947,210304.30474819802
1948,185404.39406160405
1949,268853.88770503295
1950,200131.85428994568
1951,287221.9837860258
1952,254854.44152025436
1953,188950.18868401856
1954,189993.07918898598
1955,136876.80418247054
1956,330108.83778815274
1957,154013.6176797978
1958,294975.614879112
1959,148463.4347156419
1960,111694.683129512
1961,124533.92624065117
1962,101375.37472290243
1963,115356.4581114992
1964,101748.84923510044
1965,140547.4164804595
1966,133222.64874865068
1967,292687.7393677579
1968,396017.23500840017
1969,371231.1659616621
1970,372628.60366242705
1971,422203.2130134476
1972,364755.077418552
1973,297218.5607818982
1974,323728.0812085534
1975,462555.0511168011
1976,277512.4466162473
1977,335043.3190378102
1978,323397.80491675995
1979,318736.2734843823
1980,201831.39071560092
1981,345024.7071807401
1982,223523.9948004086
1983,205347.66952816746
1984,190610.95919717918
1985,231947.9604670168
1986,237485.2918016084
1987,195705.68233466963
1988,190574.277233104
1989,213884.86183590698
1990,228313.36178424745
1991,228161.62319948873
1992,238290.5658523396
1993,183074.6038263135
1994,250706.62985321204
1995,192161.0195305033
1996,256617.44809213257
1997,304269.77187483874
1998,322026.1273144311
1999,283928.497582739
2000,298156.1154770914
2001,288425.8624460269
2002,244719.04844192788
2003,263521.621026546
2004,293411.5303715414
2005,252591.19602437713
2006,218286.2909531293
2007,252757.39358677133
2008,225109.8096973591
2009,209125.64164659264
2010,219014.97391773667
2011,144409.88387978333
2012,187626.858538219
2013,193204.30531461933
2014,200684.07396123302
2015,218077.61464611045
2016,204448.89876794373
2017,215591.9761773378
2018,111061.08808807493
2019,148760.71610739804
2020,94800.6231130443
2021,93628.92145922035
2022,189988.3653499107
2023,162599.88982152962
2024,281997.5949191132
2025,345248.3587206395
2026,180187.5940914848
2027,164477.3916042815
2028,160410.02306448226
2029,170217.0453197963
2030,283537.3859135802
2031,255120.5911822708
2032,273371.60430929787
2033,270100.11211016146
2034,179111.05914052506
2035,210255.5704336462
2036,216182.68054263038
2037,225104.89797914983
2038,343482.9731532673
2039,227322.98094370146
2040,317302.8106683395
2041,320738.7437009013
2042,216482.17460681614
2043,181468.4654270725
2044,189100.46669524396
2045,219285.1480692292
2046,135546.91671471996
2047,148174.0905581799
2048,148130.1657023232
2049,139400.12723402702
2050,186959.06220391463
2051,103393.698858249
2052,102992.77542897151
2053,143230.67175330757
2054,110137.43327040737
2055,185507.9658799325
2056,143423.9371226693
2057,122481.65877619362
2058,225524.70805890276
2059,125645.40510222944
2060,193743.3535802327
2061,192082.50558586698
2062,124366.48123165709
2063,112518.4287159883
2064,150386.9285530562
2065,124484.60819691396
2066,175605.7668257875
2067,103767.1628701787
2068,151405.26375298062
2069,90614.5134469762
2070,117351.44097399688
2071,87510.30910480372
2072,162755.6308668533
2073,142273.55635719467
2074,194239.24057966284
2075,147908.8042467467
2076,126516.81237840536
2077,162395.65041744895
2078,118918.1207560352
2079,150217.90286996146
2080,120443.14784879726
2081,129759.28822944663
2082,133646.6910335424
2083,159721.2167824835
2084,95181.06558000925
2085,108228.8518339165
2086,111268.55313194892
2087,133051.83686897228
2088,105281.40650818264
2089,75952.65767724696
2090,144802.57744158036
2091,91897.84133836301
2092,140395.2864856925
2093,194428.7876969541
2094,140103.37349882652
2095,151820.4385201072
2096,90243.44632789842
2097,106837.67073041876
2098,157672.83235558053
2099,19154.216387023916
2100,42294.28826844599
2101,118941.52243872383
2102,150610.55631397688
2103,93306.60470213625
2104,138934.8605067227
2105,161932.51936902315
2106,49790.846051166765
2107,200038.01127052377
2108,128240.91663290001
2109,104719.60974503495
2110,136433.30347230448
2111,234137.69417087384
2112,140520.12259956985
2113,136233.45238031982
2114,177812.42819836875
2115,178916.77773647173
2116,99616.08008559211
2117,156597.84521544212
2118,122848.10408698418
2119,107930.28887438495
2120,118164.76333586988
2121,101100.05516798422
2122,103377.9502812135
2123,69446.57247175975
2124,177452.19536026823
2125,151264.2537415994
2126,153848.86342205107
2127,184005.21796043077
2128,163448.93343206844
2129,64248.88983040955
2130,137034.0587755777
2131,126879.85013624118
2132,119841.64442431531
2133,119077.16866352549
2134,125622.10986723914
2135,98728.54255020106
2136,62378.08662123163
2137,108581.06299869204
2138,147400.69761216897
2139,144072.5819280704
2140,145599.63446690748
2141,158355.7653032865
2142,116987.81220522244
2143,146380.0061158419
2144,120697.94447802356
2145,147639.12909555784
2146,175825.88795970962
2147,137753.47192658647
2148,127628.57468975591
2149,164429.77189081418
2150,223886.9460863145
2151,121674.4230510795
2152,209497.81398520689
2153,200221.93795929546
2154,122495.76188588771
2155,146292.977015686
2156,289733.00186092476
2157,257184.14388139173
2158,243920.9104953322
2159,237267.6102286349
2160,198180.16873170086
2161,255259.14393240563
2162,390238.2243996782
2163,366765.8789188913
2164,244198.98251495138
2165,198011.68139491207
2166,153846.09350611386
2167,222850.74823390995
2168,191250.48495403584
2169,208787.41171818855
2170,240395.8950152793
2171,151797.52249646047
2172,127615.34181164973
2173,151182.81523008435
2174,240219.72320295242
2175,293122.26624233765
2176,299122.4632651557
2177,250329.04668545327
2178,231690.46027368167
2179,149212.7411392373
2180,213922.26525933482
2181,210200.40297965216
2182,229766.30073802103
2183,205224.77770207892
2184,121517.13055340084
2185,126997.46067955298
2186,175413.97375294613
2187,151727.7091151236
2188,168360.52052982035
2189,328931.55143409804
2190,61791.348650146974
2191,68441.22478241287
2192,84970.98290361371
2193,131478.07661586767
2194,100992.95027322532
2195,112277.64074262395
2196,86688.75095529179
2197,124428.49944278249
2198,160696.26917974534
2199,176221.22813699418
2200,136206.40501335985
2201,141363.14630312007
2202,214680.35298524168
2203,113607.93401403003
2204,163019.60044536437
2205,112400.58081627754
2206,150808.88607822452
2207,213922.24734015856
2208,237766.07644419163
2209,225282.90393926715
2210,121932.62272538501
2211,116621.73652920057
2212,130974.92160288407
2213,115575.23172877054
2214,167131.52614063327
2215,97683.06611200818
2216,161512.2678342322
2217,65009.75142142922
2218,104003.33952677622
2219,88256.11502325302
2220,45815.169540089555
2221,314956.3040879092
2222,276856.26551389205
2223,286765.4504957318
2224,223311.3297255633
2225,103480.64756316529
2226,201403.9113461275
2227,228985.19059600518
2228,283198.1841134748
2229,259901.0763296287
2230,144471.51051180973
2231,223217.88953153673
2232,181260.52141250088
2233,208896.65433801175
2234,266727.99137012847
2235,248734.78465799824
2236,275358.4337014577
2237,327420.36563295056
2238,189216.39357783413
2239,217619.0682136917
2240,159992.63467368018
2241,161757.61785274302
2242,130044.64730164642
2243,129486.7807476141
2244,102846.86312513729
2245,97028.82328505092
2246,150975.84333900083
2247,129449.83480854076
2248,117802.40126233385
2249,120029.92380803265
2250,124943.17438375554
2251,101629.45620618691
2252,195659.07073651208
2253,151333.28450822295
2254,178191.6148672211
2255,191438.39316378022
2256,194901.43939334317
2257,205990.0231514615
2258,165042.87760968367
2259,174659.38881921466
2260,115099.92640729877
2261,181293.84677566192
2262,213299.60668998328
2263,354652.53122774255
2264,423645.6572669109
2265,177040.04269778822
2266,277845.995639059
2267,354636.83408167236
2268,330010.16759018204
2269,150177.9300375441
2270,207963.43540395354
2271,253002.23299704795
2272,238957.1305192269
2273,182291.44018885586
2274,184268.33583392948
2275,179122.4776502438
2276,204710.05205927533
2277,192791.40571988723
2278,150606.19779120106
2279,123375.57379324012
2280,111898.48264429206
2281,182376.9433344251
2282,198297.16098640044
2283,112556.25387976528
2284,121530.46856075269
2285,143143.8729081608
2286,128804.38974901917
2287,360938.88737970334
2288,272688.9148287219
2289,337549.137725841
2290,412654.1915918656
2291,326827.1095076429
2292,404688.0450584525
2293,441282.27461957396
2294,355890.71587959933
2295,435355.7820193933
2296,279620.77357059135
2297,344121.48803861137
2298,332903.9165883316
2299,350129.2068697952
2300,315560.90326670744
2301,306343.5710655893
2302,258952.2108653048
2303,242208.87942136894
2304,254133.42662624852
2305,219850.39570579748
2306,219659.10958568496
2307,215661.01806626166
2308,229022.87835109327
2309,301874.7497290848
2310,208864.95184642542
2311,224773.21142129903
2312,187153.22714700992
2313,177021.85057817516
2314,184092.89434828446
2315,193600.45897955564
2316,202353.63452998875
2317,207742.7261851034
2318,198227.1586522723
2319,198888.47592833661
2320,190189.0764053089
2321,258770.93579993653
2322,201910.4374222292
2323,196291.91736211698
2324,191678.97629737156
2325,232054.01926840632
2326,190809.9824399238
2327,218444.85712042637
2328,244453.88079222618
2329,191865.82927494473
2330,185431.90221924917
2331,340989.88144689123
2332,358122.4974205794
2333,318632.2486531278
2334,257898.01942865015
2335,269744.72003029543
2336,315131.07998753246
2337,206502.46339807124
2338,268707.32009088853
2339,231666.6596622148
2340,405479.86491273716
2341,230550.7460225823
2342,243616.710626113
2343,240196.33937443257
2344,226500.46688334574
2345,247275.76593958563
2346,212611.3999852927
2347,202050.27626322885
2348,254256.53749702894
2349,186515.00672986894
2350,317582.42712589866
2351,280682.30120435706
2352,256010.8409534113
2353,256967.80678110127
2354,151054.38605030463
2355,169421.08387082326
2356,169858.48208718584
2357,206499.05165990512
2358,214115.18380764523
2359,126598.32449124288
2360,124584.2399252553
2361,155861.8626955964
2362,278425.752090154
2363,143351.51835738495
2364,171623.53016813914
2365,237348.97588365455
2366,200406.14010270825
2367,225675.25960114202
2368,216648.35415818822
2369,224938.68789231754
2370,165560.58293700754
2371,172227.81610252848
2372,207152.8569750085
2373,299274.13873281074
2374,331076.61037605465
2375,252726.1809142877
2376,326101.7038778707
2377,370323.83353872015
2378,133387.09981046338
2379,224841.51682809112
2380,161679.5519060602
2381,182969.29104258725
2382,223016.71042009047
2383,210338.4196627629
2384,258046.18279508175
2385,168882.02233205223
2386,139255.37103889254
2387,128542.24972005631
2388,100173.31040346227
2389,131505.55393685633
2390,144258.5473078997
2391,156305.55830012355
2392,113320.61367989844
2393,176828.43910983508
2394,131861.0832289781
2395,204169.1576423447
2396,145387.91762744985
2397,230288.04419451603
2398,113336.34305311344
2399,82649.36069352762
2400,66886.6496506373
2401,162542.75939920056
2402,136189.3476529601
2403,137796.31334448745
2404,154284.00247551547
2405,162068.1699175227
2406,146848.858946939
2407,145276.65640984382
2408,142789.96162286098
2409,118137.21446431032
2410,198522.68134429422
2411,109349.81540398835
2412,175440.7996891325
2413,122129.15577032114
2414,169838.34368314152
2415,134954.7512663214
2416,138277.81461102446
2417,142341.08562762407
2418,130365.71123497677
2419,137195.90994642884
2420,118953.88340468262
2421,149033.87861459143
2422,121386.47487017256
2423,152080.28740973095
2424,137790.6668766986
2425,212972.3849730664
2426,139029.426895492
2427,148900.4983601044
2428,180363.91120839934
2429,97979.54062751285
2430,138247.23570050905
2431,101785.08180282568
2432,139907.44694302697
2433,147595.75513155735
2434,141999.48122338392
2435,164621.5882232997
2436,107740.45756960753
2437,104321.86328364513
2438,110660.18116165628
2439,120577.00885097682
2440,134753.52882107906
2441,139402.80079968018
2442,102440.93924578675
2443,138614.0362856274
2444,138376.8156084586
2445,105627.64442194533
2446,148598.31863569142
2447,226142.73949431186
2448,144974.43728150544
2449,114840.23669669637
2450,169143.70084050088
2451,138056.41278336407
2452,210443.70472112694
2453,88533.4414831691
2454,117817.05237199203
2455,125241.46264618612
2456,239469.1502912657
2457,136600.3960837922
2458,131354.9423765894
2459,109154.87985019735
2460,145425.67802671832
2461,122186.69978277595
2462,135725.48055703612
2463,133618.67457489925
2464,196717.14081402426
2465,148709.2188745991
2466,114549.93389520701
2467,152702.0712749327
2468,75725.30776028521
2469,81424.46694214176
2470,199230.5020788482
2471,240891.0049594352
2472,196279.95049804426
2473,114325.48349683057
2474,87713.82273466326
2475,232776.58118865942
2476,106133.6866088945
2477,126126.03972311202
2478,168861.06537006912
2479,105315.56439417019
2480,161674.96338472166
2481,125502.79328031256
2482,138400.6432637882
2483,108146.34329780261
2484,125328.35827739048
2485,135802.36811641208
2486,139835.21389266173
2487,206971.2150296208
2488,175614.69882568973
2489,160233.44878563262
2490,144557.32543366333
2491,104076.5815853856
2492,200705.81867784658
2493,163004.32123399642
2494,174978.6345772224
2495,87341.76524811704
2496,243160.3536723964
2497,176122.5014724636
2498,97063.14173316932
2499,75065.70198733709
2500,122380.2285633327
2501,157412.3136211799
2502,158363.73563029966
2503,121985.3532824351
2504,181100.92425340065
2505,237292.414954843
2506,265851.32610676927
2507,305361.5336359802
2508,265628.30993291154
2509,225824.37938696402
2510,224781.26699088956
2511,191014.2747165563
2512,218553.62144665117
2513,243849.22518632165
2514,291063.223646967
2515,153373.9287719268
2516,175909.14645300875
2517,145366.75993951666
2518,147072.86406234116
2519,238130.92204247392
2520,217114.00301346486
2521,206128.82007184136
2522,235511.8491076294
2523,120054.88615438645
2524,136242.52100825543
2525,152099.31064524478
2526,155040.30751222535
2527,113398.4416317339
2528,118208.49389384105
2529,143061.74392865086
2530,125925.09365248936
2531,264279.9600083644
2532,239324.42916256236
2533,209185.76098915935
2534,255639.53571579955
2535,301784.56054478674
2536,241127.29358918895
2537,245900.44638440944
2538,198688.95398176624
2539,208084.6828549502
2540,189885.203918922
2541,195485.3261877906
2542,174557.1741712247
2543,112595.9814728098
2544,135699.31960121542
2545,143100.87384983222
2546,137263.96661958215
2547,152185.59265067452
2548,160421.36337189772
2549,159023.51843840466
2550,756667.4088360929
2551,151297.2502436072
2552,147938.32993081724
2553,70737.83858444192
2554,78456.19075579918
2555,104736.31488567754
2556,92611.89749089419
2557,96593.66441348707
2558,153155.39184170985
2559,140694.57432889356
2560,140066.47486932715
2561,139001.74064300186
2562,137129.96073010517
2563,133271.65183699457
2564,182565.45626570168
2565,114907.41514892597
2566,150924.2820482424
2567,117500.04735900695
2568,196938.19099726202
2569,214467.85241923272
2570,125300.57329200371
2571,178781.32486564922
2572,157278.02611912158
2573,217619.804961778
2574,276067.31346291583
2575,155329.52879294683
2576,149422.61501219287
2577,165489.2599693027
2578,89810.18483226653
2579,9888.20224784431
2580,117153.87208031514
2581,121413.08587041148
2582,157389.54303027177
2583,275809.64972943463
2584,194707.83049967024
2585,197609.3088417307
2586,243704.56662785122
2587,213298.03065247205
2588,157795.85897072754
2589,163835.47632682067
2590,233819.2424733427
2591,230783.5480955108
2592,227749.61137720686
2593,279689.3564425863
2594,187194.03003817867
2595,228880.55855619302
2596,313030.50370340236
2597,200441.29191564443
2598,293914.09258029354
2599,295485.640301001
2600,186618.8112857996
2601,149588.7966859215
2602,64882.713710979326
2603,90712.74607055471
2604,80879.58299653209
2605,66714.3029949721
2606,158583.55037837918
2607,212185.43111577793
2608,225715.905603023
2609,172337.08823372307
2610,121022.26180790388
2611,145275.35689370497
2612,166068.98760601622
2613,132487.6646458956
2614,109036.70198838576
2615,173823.81235773512
2616,164018.51818062994
2617,220486.8763386726
2618,220487.86303959345
2619,216236.81836071773
2620,181238.42657209164
2621,179918.06858336972
2622,191351.709828465
2623,236645.61241401732
2624,284499.53766016406
2625,287219.6251253979
2626,174703.45262484206
2627,157963.91922426852
2628,398875.1541371334
2629,422166.7992235555
2630,321623.4570561005
2631,426760.65457487176
2632,366018.80266054557
2633,287273.329372135
2634,382272.5484582677
2635,166912.31672161957
2636,187511.3724734811
2637,206717.99627452646
2638,273060.3833578753
2639,189633.4281985548
2640,155038.32505908818
2641,98801.38884391473
2642,201797.10414471757
2643,99827.73114518309
2644,112233.5411888368
2645,110645.49928959296
2646,95678.47438227711
2647,109499.98367432761
2648,147616.95295971073
2649,153145.08790852502
2650,126761.84623360331
2651,135277.97230247594
2652,381325.7171299183
2653,256247.30532323266
2654,254792.1331344312
2655,382126.11873296485
2656,318993.7847095926
2657,358044.94214232895
2658,311426.26909920876
2659,299823.22329857666
2660,348256.0689340269
2661,347612.563073538
2662,364536.7460241746
2663,283768.7221963012
2664,290035.8551642236
2665,324343.5143635266
2666,286068.456427281
2667,185439.53075908427
2668,192211.89104302297
2669,202151.5148476737
2670,286459.67745006573
2671,204053.78581850766
2672,205916.32497369917
2673,226951.91917820484
2674,227582.97892821045
2675,178736.35353531013
2676,214906.14237124915
2677,219724.98478763155
2678,258054.749387637
2679,273879.18659932306
2680,279375.5134012478
2681,379504.9091017083
2682,312371.8912546134
2683,448938.0053705338
2684,301528.474280186
2685,322268.19597552135
2686,262222.9281196196
2687,294463.33919529384
2688,233311.26341733872
2689,211796.75622396148
2690,398458.7662836376
2691,203352.5360626916
2692,155848.45538102253
2693,213620.316051204
2694,159412.62839079998
2695,210162.39397046226
2696,205324.07375489757
2697,193084.99124266463
2698,223802.69680604176
2699,194588.45719381073
2700,167268.44769123034
2701,159729.55314495577
2702,113021.4690831413
2703,130862.80264805863
2704,149867.48199533834
2705,98867.77744996152
2706,102269.1108977173
2707,119926.19117789087
2708,130298.28286403208
2709,121606.7224072942
2710,129093.03195389593
2711,322861.73454837827
2712,350955.8044803005
2713,182443.70500171022
2714,160330.73410670622
2715,182331.23364947946
2716,152781.30568707618
2717,207891.0091765183
2718,225486.1910474149
2719,189776.00352752185
2720,179498.07491223048
2721,132770.18514429615
2722,178524.0044003108
2723,154024.10843137675
2724,126817.78700166871
2725,128754.71789975674
2726,145279.87132888776
2727,164456.9746412267
2728,183288.46929771616
2729,142763.7731641999
2730,152858.63711807714
2731,125591.9679013053
2732,131740.27457203995
2733,155064.6838368771
2734,148473.05301444372
